Colony,Treatment,Time,Ant,Behavior,Location/Origin,Source/Destination,Notes
3004,4,00:00:00,OldUncoded,Open,old,,Good camera started 3 seconds after mediocre camera
3004,4,00:28:52,****,TB,mediocre,old?,
3004,4,00:28:57,****,TBO,mediocre,?,Not sure where she took brood
3004,4,00:30:35,GP**,E,mediocre,,
3004,4,00:31:25,GP**,L,mediocre,,
3004,4,01:11:32,PG*G,E,mediocre,,
3004,4,01:13:27,PG*G,L,mediocre,,
3004,4,01:28:31,PG*G,E,mediocre,,
3004,4,01:29:20,PG*G,L,mediocre,,
3004,4,01:48:25,PG*G,E,mediocre,,
3004,4,01:50:21,PG*G,L,mediocre,,
3004,4,01:54:25,POOB,E,mediocre,,
3004,4,01:58:15,POOB,L,mediocre,,
3004,4,02:04:45,****,E,mediocre,,
3004,4,02:04:45,GP**,E,mediocre,,
3004,4,02:06:12,GP**,L,mediocre,,
3004,4,02:06:44,****,L,mediocre,,
3004,4,02:13:59,GY**(1),E,mediocre,,
3004,4,02:15:25,GY**(1),L,mediocre,,
3004,4,02:17:41,GY**(1),E,mediocre,,
3004,4,02:20:37,GY**(1),L,mediocre,,
3004,4,02:33:44,POOB,E,mediocre,,
3004,4,02:34:07,POOB,L,mediocre,,
3004,4,02:36:18,GP**,E,mediocre,,
3004,4,02:36:49,GP**,L,mediocre,,
3004,4,02:51:18,*OPB,E,mediocre,,
3004,4,02:54:59,*OPB,L,mediocre,,
3004,4,02:55:06,*OPB,E,mediocre,,
3004,4,02:55:36,P*B*,E,mediocre,,
3004,4,02:57:15,*OPB,L,mediocre,,
3004,4,03:00:28,OBBP,E,mediocre,,
3004,4,03:00:30,GY**(2),E,mediocre,,
3004,4,03:00:44,GOBW,E,mediocre,,
3004,4,03:01:05,GP**,E,mediocre,,
3004,4,03:01:43,GP**,L,mediocre,,
3004,4,03:01:50,GP**,E,mediocre,,
3004,4,03:01:58,*OPB,E,mediocre,,
3004,4,03:04:15,*OPB,BCO,mediocre,?,Carried back to old nest?
3004,4,03:04:15,GP**,TAO,mediocre,?,
3004,4,03:12:07,GY**(2),L,mediocre,,
3004,4,03:12:29,P*B*,L,mediocre,,
3004,4,03:12:32,P*B*,E,mediocre,,
3004,4,03:13:55,P*B*,L,mediocre,,
3004,4,03:15:02,GP**,E,mediocre,,
3004,4,03:18:23,GOBW,BCO,mediocre,?,Carried back to old nest?
3004,4,03:18:23,GP**,TAO,mediocre,?,
3004,4,03:20:59,GY**(1),E,good,,
3004,4,03:21:16,GY**(1),L,good,,
3004,4,03:24:29,GP**,E,mediocre,,
3004,4,03:24:40,*OPB,E,mediocre,,
3004,4,03:25:19,P*B*,E,mediocre,,
3004,4,03:29:05,POOB,E,mediocre,,
3004,4,03:29:24,*OPB,BCO,mediocre,?,Carried back to old nest?
3004,4,03:29:24,GP**,TAO,mediocre,?,
3004,4,03:30:09,P*B*,L,mediocre,,
3004,4,03:33:32,GP**,E,mediocre,,
3004,4,03:35:44,GY**(1),E,mediocre,,
3004,4,03:41:17,GY**(1),L,mediocre,,
3004,4,03:41:57,GY**(1),E,mediocre,,
3004,4,03:42:01,GY**(1),L,mediocre,,
3004,4,03:42:26,GY**(1),E,mediocre,,
3004,4,03:42:44,GP**,L,mediocre,,
3004,4,03:47:03,GY**(2),E,mediocre,,
3004,4,03:47:55,*OPB,E,mediocre,,
3004,4,03:48:48,*OPB,L,mediocre,,
3004,4,03:52:12,GY**(1),L,mediocre,,
3004,4,03:55:30,GY**(2),L,mediocre,,
3004,4,03:56:07,P*B*,E,mediocre,,
3004,4,03:58:24,GY**(1),E,good,,
3004,4,03:58:49,GP**,E,mediocre,,
3004,4,04:00:00,GP**,L,mediocre,,
3004,4,04:00:14,WWGY,E,good,,
3004,4,04:00:52,P*B*,L,mediocre,,
3004,4,04:02:14,GY**(1),L,good,,
3004,4,04:02:31,WWGY,L,good,,
3004,4,04:02:56,WWGY,E,good,,
3004,4,04:04:36,GY**(1),E,mediocre,,
3004,4,04:05:00,POOB,L,mediocre,,
3004,4,04:05:29,GY**(1),L,mediocre,,
3004,4,04:08:56,WWGY,L,good,,
3004,4,04:12:48,GY**(2),E,mediocre,,
3004,4,04:14:20,****,E,mediocre,,
3004,4,04:16:40,GY**(2),L,mediocre,,
3004,4,04:18:33,****,L,mediocre,,
3004,4,04:19:28,****,E,mediocre,,
3004,4,04:20:23,****,L,mediocre,,
3004,4,04:20:26,****,E,mediocre,,
3004,4,04:21:30,****,L,mediocre,,
3004,4,04:25:05,GOBW,E,mediocre,,
3004,4,04:26:06,PG*G,E,mediocre,,
3004,4,04:27:48,GOBW,L,mediocre,,
3004,4,04:29:48,PG*G,L,mediocre,,
3004,4,04:30:38,GW**,E,mediocre,,
3004,4,04:31:01,GW**,L,mediocre,,
3004,4,04:31:06,GW**,E,mediocre,,
3004,4,04:31:37,****,E,mediocre,,
3004,4,04:35:04,GW**,L,mediocre,,
3004,4,04:36:02,GY**(1),E,mediocre,,
3004,4,04:36:11,GY**(1),L,mediocre,,
3004,4,04:39:50,****,L,mediocre,,
3004,4,04:46:32,****,E,good,,
3004,4,04:49:38,P*B*,E,mediocre,,
3004,4,04:51:47,POOB,E,mediocre,,
3004,4,04:52:07,P*B*,L,mediocre,,
3004,4,04:53:16,WWGY,E,mediocre,,
3004,4,04:54:01,****,L,good,,
3004,4,04:54:13,WWGY,L,mediocre,,
3004,4,04:54:17,WWGY,E,mediocre,,
3004,4,04:54:44,WWGY,L,mediocre,,
3004,4,04:56:47,PG*G,E,mediocre,,
3004,4,04:56:56,PG*G,L,mediocre,,
3004,4,04:59:53,PG*G,E,mediocre,,
3004,4,05:03:45,****,E,mediocre,,
3004,4,05:09:34,****,L,mediocre,,
3004,4,05:16:48,****,E,mediocre,,
3004,4,05:24:34,WWGY,E,good,,
3004,4,05:24:42,****,L,mediocre,,
3004,4,05:25:48,PG*G,L,mediocre,,
3004,4,05:28:15,POOB,L,mediocre,,
3004,4,05:29:55,WWGY,L,good,,
3004,4,05:32:12,****,E,good,,
3004,4,05:40:52,GOBW,E,mediocre,,
3004,4,05:42:18,GOBW,L,mediocre,,
3004,4,05:52:45,****,L,good,,
3004,4,05:53:32,POOB,E,mediocre,,
3004,4,05:56:36,POOB,L,mediocre,,
3004,4,06:00:35,****,E,good,,
3004,4,06:04:04,****,L,good,,
3004,4,06:04:21,****,E,good,,
3004,4,06:05:40,****,L,good,,
3004,4,06:08:41,****,E,good,,
3004,4,06:15:02,****,L,good,,
3004,4,06:26:57,GP**,E,mediocre,,
3004,4,06:28:41,GP**,L,mediocre,,
3004,4,06:37:33,****,E,mediocre,,
3004,4,06:40:28,****,L,mediocre,,
3004,4,06:52:04,*OPB,E,mediocre,,
3004,4,06:55:16,****,E,good,,
3004,4,06:56:14,*OPB,L,mediocre,,
3004,4,06:56:20,*OPB,E,mediocre,,
3004,4,06:56:25,*OPB,L,mediocre,,
3004,4,06:57:05,*OPB,E,mediocre,,
3004,4,06:58:07,*OPB,L,mediocre,,
3004,4,07:01:04,P*B*,E,good,,
3004,4,07:01:13,****,L,good,,
3004,4,07:02:14,POOB,E,good,,
3004,4,07:05:17,****,E,good,,
3004,4,07:09:37,POOB,L,good,,
3004,4,07:14:49,****,L,good,,
3004,4,07:17:27,P*B*,L,good,,
3004,4,07:20:03,****,E,good,,
3004,4,07:20:51,POOB,E,mediocre,,
3004,4,07:20:55,POOB,L,mediocre,,
3004,4,07:23:44,PG*G,E,mediocre,,
3004,4,07:24:22,****,L,good,,
3004,4,07:33:13,****,E,good,,
3004,4,07:34:21,PG*G,L,mediocre,,
3004,4,07:36:15,****,L,good,,
3004,4,07:39:27,****,E,good,,
3004,4,07:40:15,GP**,FB,old,good,
3004,4,07:40:15,P*B*,LB,old,good,
3004,4,07:41:00,****,L,good,,
3004,4,07:41:40,****,FB,old,good,
3004,4,07:44:25,P*B*,E,good,,
3004,4,07:44:29,****,E,good,,
3004,4,07:47:05,POOB,E,mediocre,,
3004,4,07:47:26,POOB,L,mediocre,,
3004,4,07:48:12,****,FB,good,old,
3004,4,07:48:12,P*B*,LB,good,old,
3004,4,07:48:16,P*B*,L,good,,
3004,4,07:48:18,****,L,good,,
3004,4,07:49:03,GP**,E,good,,
3004,4,07:50:20,****,E,good,,
3004,4,07:50:48,GP**,L,good,,
3004,4,07:51:04,GP**,E,good,,
3004,4,07:52:41,****,L,good,,
3004,4,07:54:24,GP**,L,good,,
3004,4,07:55:14,GY**(1),FB,old,good,
3004,4,07:55:14,P*B*,LB,old,good,
3004,4,07:55:38,P*B*,E,good,,
3004,4,07:55:42,GY**(1),E,good,,
3004,4,07:56:35,****,E,good,,
3004,4,07:58:53,****,FB,good,old,
3004,4,07:58:53,P*B*,LB,good,old,
3004,4,07:58:56,P*B*,L,good,,
3004,4,07:58:58,****,L,good,,
3004,4,07:59:25,****,E,good,,
3004,4,08:02:37,****,LB,good,old,
3004,4,08:02:37,GY**(1),FB,good,old,
3004,4,08:02:56,****,L,good,,
3004,4,08:05:34,P*B*,LB,old,good,
3004,4,08:05:34,WBOG,FB,old,good,
3004,4,08:09:42,****,FB,old,good,
3004,4,08:10:21,P*B*,E,good,,
3004,4,08:10:24,****,E,good,,
3004,4,08:11:54,POOB,E,good,,
3004,4,08:14:13,P*B*,L,good,,
3004,4,08:15:55,****,LB,good,old,
3004,4,08:15:55,GY**(1),FB,good,old,
3004,4,08:16:30,POOB,L,good,,
3004,4,08:19:48,****,L,good,,
3004,4,08:22:18,GY**(2),FB,old,good,
3004,4,08:22:18,P*B*,LB,old,good,Not sure about origin
3004,4,08:22:51,P*B*,E,good,,
3004,4,08:22:57,GY**(2),E,good,,
3004,4,08:23:25,GY**(1),FB,good,old,
3004,4,08:23:25,P*B*,LB,good,old,
3004,4,08:23:38,GY**(2),FB,good,old,
3004,4,08:25:06,****,TA,good,old?,
3004,4,08:25:06,WWGY,BC,good,old?,
3004,4,08:25:34,****,LB,good,old,
3004,4,08:25:34,GY**(2),FB,good,old,
3004,4,08:26:29,P*B*,L,good,,
3004,4,08:26:40,****,L,good,,
3004,4,08:28:13,P*B*,E,good,,
3004,4,08:31:57,GP**,E,good,,
3004,4,08:32:29,P*B*,L,good,,
3004,4,08:32:52,GP**,L,good,,
3004,4,08:32:53,****,TA,good,old?,
3004,4,08:32:53,*OPY,BC,good,old?,
3004,4,08:33:01,GP**,E,good,,
3004,4,08:35:28,****,L,good,,
3004,4,08:37:06,*OPB,FB,old,good,
3004,4,08:37:06,P*B*,LB,old,good,
3004,4,08:37:40,GY**(1),FB,good,old,
3004,4,08:37:40,WWGY,LB,good,old,
3004,4,08:38:16,P*B*,E,good,,
3004,4,08:38:27,*OPB,E,good,,
3004,4,08:38:57,*OPB,FB,good,old,
3004,4,08:38:57,P*B*,LB,good,old,
3004,4,08:39:36,****,TA,good,old?,
3004,4,08:39:36,GOBW,BC,good,old?,
3004,4,08:41:15,****,L,good,,
3004,4,08:44:04,P*B*,L,good,,
3004,4,08:44:36,****,TA,good,old?,
3004,4,08:44:36,GW**,BC,good,old?,
3004,4,08:44:46,PGGP,FB,old,good,
3004,4,08:44:46,POOB,LB,old,good,
3004,4,08:45:08,GY**(1),L,good,,
3004,4,08:45:11,****,L,good,,
3004,4,08:46:03,PGGP,FB,old,good,
3004,4,08:46:03,POOB,LB,old,good,
3004,4,08:48:31,GY**(2),L,good,,
3004,4,08:48:49,****,TB,good,old?,
3004,4,08:48:54,WWGY,L,good,,
3004,4,08:49:36,POOB,E,good,,
3004,4,08:49:42,WWGY,E,good,,
3004,4,08:49:58,****,L,good,,
3004,4,08:51:14,PGGP,E,good,,
3004,4,08:52:29,GOBW,FB,good,old,
3004,4,08:52:29,POOB,LB,good,old,
3004,4,08:52:38,POOB,L,good,,
3004,4,08:52:49,GOBW,L,good,,
3004,4,08:53:10,GP**,L,good,,
3004,4,08:53:22,GP**,E,good,,
3004,4,08:54:14,GP**,L,good,,
3004,4,08:54:39,WWGY,L,good,,
3004,4,08:57:13,GW**,L,good,,
3004,4,08:57:26,WWGY,E,good,,
3004,4,08:57:30,GP**,E,good,,
3004,4,08:57:48,GY**(2),FB,old,good,
3004,4,08:57:48,P*B*,LB,old,good,
3004,4,08:58:21,****,TB,good,old?,
3004,4,08:58:21,P*B*,E,good,,
3004,4,08:58:28,GY**(2),E,good,,
3004,4,08:58:58,****,FB,good,old,
3004,4,08:58:58,P*B*,LB,good,old,
3004,4,08:59:37,****,L,good,,
3004,4,09:01:35,WWGY,L,good,,
3004,4,09:01:53,P*B*,L,good,,
3004,4,09:02:45,****,TA,good,old?,
3004,4,09:02:45,WB**2,BC,good,old?,
3004,4,09:03:14,GP**,L,good,,
3004,4,09:03:21,****,L,good,,
3004,4,09:03:35,GY**(2),L,good,,
3004,4,09:03:48,GW**,E,good,,
3004,4,09:05:01,GP**,E,good,,
3004,4,09:06:57,****,TA,good,old?,
3004,4,09:06:57,QUEEN,BC,good,old?,
3004,4,09:08:40,****,L,good,,
3004,4,09:09:02,GOBW,TA,good,old?,
3004,4,09:09:02,WW**,BC,good,old?,
3004,4,09:09:07,GY**(1),TA,good,old?,
3004,4,09:09:07,GY**(2),BC,good,old?,
3004,4,09:10:05,GY**(2),L,good,,
3004,4,09:10:17,GW**,L,good,,
3004,4,09:11:56,****,TB,good,old?,
3004,4,09:12:16,GOBW,L,good,,
3004,4,09:13:20,GY**(1),L,good,,
3004,4,09:13:33,****,L,good,,
3004,4,09:13:49,GY**(2),TB,good,old?,
3004,4,09:14:26,GY**(2),L,good,,
3004,4,09:15:58,****,TA,good,old?,
3004,4,09:15:58,WOYB,BC,good,old?,
3004,4,09:17:07,****,L,good,,
3004,4,09:18:18,GP**,L,good,,
3004,4,09:18:22,GOBW,TA,good,old?,
3004,4,09:18:22,PG*G,BC,good,old?,
3004,4,09:18:26,GY**(2),TB,good,old?,
3004,4,09:19:10,GY**(2),L,good,,
3004,4,09:19:42,****,TB,good,old?,
3004,4,09:20:05,BBWB,BC,good,old?,
3004,4,09:20:05,GW**,TA,good,old?,
3004,4,09:20:09,GY**(1),TA,good,old?,
3004,4,09:20:09,OGPG,BC,good,old?,
3004,4,09:20:56,GOBW,L,good,,
3004,4,09:20:59,P*B*,TA,good,old?,
3004,4,09:20:59,WPWP,BC,good,old?,
3004,4,09:21:08,****,L,good,,
3004,4,09:22:08,GY**(2),TB,good,old?,
3004,4,09:22:40,GY**(1),L,good,,
3004,4,09:22:59,GW**,L,good,,
3004,4,09:23:03,P*B*,L,good,,
3004,4,09:23:27,GY**(2),L,good,,
3004,4,09:24:28,****,TB,good,old?,
3004,4,09:24:55,GOBW,TA,good,old?,
3004,4,09:24:55,YBGO,BC,good,old?,
3004,4,09:25:32,****,L,good,,
3004,4,09:26:27,WBOG,BC,good,old?,
3004,4,09:26:27,WWGY,TA,good,old?,
3004,4,09:26:30,GY**(1),TB,good,old?,
3004,4,09:26:31,GY**(2),TB,good,old?,
3004,4,09:26:38,GOBW,L,good,,
3004,4,09:27:18,GY**(1),L,good,,
3004,4,09:27:26,GY**(2),L,good,,
3004,4,09:27:28,GP**,TA,good,old?,
3004,4,09:27:28,OBGB,BC,good,old?,
3004,4,09:27:57,****,TB,good,old?,
3004,4,09:28:28,WWGY,L,good,,
3004,4,09:28:32,****,L,good,,
3004,4,09:28:54,GP**,L,good,,
3004,4,09:29:32,OY**,BC,good,old?,
3004,4,09:29:32,P*B*,TA,good,old?,
3004,4,09:29:44,GW**,TB,good,old?,
3004,4,09:29:53,GPPO,FB,old,good,
3004,4,09:29:53,POOB,LB,old,good,
3004,4,09:30:30,P*B*,L,good,,
3004,4,09:30:58,GY**(2),TB,good,old?,
3004,4,09:31:00,GOBW,TA,good,old?,
3004,4,09:31:00,WB**1,BC,good,old?,
3004,4,09:31:24,****,TB,good,old?,
3004,4,09:31:42,GY**(2),L,good,,
3004,4,09:31:42,P*B*,TB,good,old?,
3004,4,09:32:05,GOBW,L,good,,
3004,4,09:32:11,****,L,good,,
3004,4,09:32:40,GW**,L,good,,
3004,4,09:33:49,P*B*,L,good,,
3004,4,09:34:24,GY**(2),TB,good,old?,
3004,4,09:34:54,****,TA,good,old?,
3004,4,09:34:54,O***,BC,good,old?,
3004,4,09:34:56,GY**(2),L,good,,
3004,4,09:35:24,****,LB,good,old,
3004,4,09:35:24,*OPB,FB,good,old,
3004,4,09:35:34,****,L,good,,
3004,4,09:35:38,*OPB,L,good,,
3004,4,09:35:41,GOBW,TB,good,old?,
3004,4,09:35:57,*OPB,E,good,,
3004,4,09:36:10,*OPB,L,good,,
3004,4,09:36:25,POOB,E,good,,
3004,4,09:36:29,*OPB,E,good,,
3004,4,09:37:09,P*B*,TB,good,old?,
3004,4,09:37:47,GY**(1),TB,good,old?,
3004,4,09:37:59,GOBW,L,good,,
3004,4,09:38:13,P*B*,L,good,,
3004,4,09:38:39,****,TA,good,old?,
3004,4,09:38:39,YPP*,BC,good,old?,
3004,4,09:39:05,WWGY,TB,good,old?,
3004,4,09:39:07,GY**(1),L,good,,
3004,4,09:39:19,****,L,good,,
3004,4,09:39:45,WWGY,L,good,,
3004,4,09:39:51,GY**(2),TA,good,old?,
3004,4,09:39:51,P*PY,BC,good,old?,
3004,4,09:40:20,GW**,TB,good,old?,
3004,4,09:40:31,GY**(2),L,good,,
3004,4,09:41:16,GOBW,TA,good,old?,
3004,4,09:41:16,PYYP,BC,good,old?,
3004,4,09:41:52,*OPB,L,good,,
3004,4,09:42:15,GOBW,L,good,,
3004,4,09:42:34,GW**,L,good,,
3004,4,09:42:39,*OPB,E,good,,
3004,4,09:43:22,POOB,L,good,,
3004,4,09:44:15,GP**,TB,good,old?,
3004,4,09:45:58,GP**,L,good,,
3004,4,09:45:59,GOBW,TA,good,old?,
3004,4,09:45:59,WWGY,BC,good,old?,
3004,4,09:47:22,POOB,E,good,,
3004,4,09:47:43,GPPO,BC,good,old?,
3004,4,09:47:43,GY**(2),TA,good,old?,
3004,4,09:48:27,P*B*,E,good,,
3004,4,09:48:54,GOBW,FB,good,old,
3004,4,09:48:54,POOB,LB,good,old,
3004,4,09:49:52,P*B*,FB,good,old,
3004,4,09:51:25,GOBW,L,good,,
3004,4,09:51:35,POOB,L,good,,
3004,4,09:51:37,P*B*,L,good,,
3004,4,09:54:23,GY**(2),L,good,,
3004,4,09:54:54,****,E,good,,
3004,4,09:55:40,GY**(1),TB,good,old?,
3004,4,09:56:02,GW**,E,good,,
3004,4,09:56:04,P*B*,FB,old,good,
3004,4,09:56:04,POOB,LB,old,good,
3004,4,09:57:25,WWGY,L,good,,
3004,4,09:59:31,POOB,E,good,,
3004,4,09:59:35,P*B*,E,good,,
3004,4,10:00:00,****,FB,good,old,
3004,4,10:00:00,POOB,LB,good,old,
3004,4,10:00:44,POOB,L,good,,
3004,4,10:00:47,****,L,good,,
3004,4,10:03:36,P*B*,L,good,,
3004,4,10:06:08,GOBW,BC,good,old?,
3004,4,10:06:08,GY**(2),TA,good,old?,
